Analyte Area	y	H3N2	H3N2F1	H4N2	H3N3	H4N2F1	H5N2	H3N3F1	H4N3	H3N4	H6N2	H4N3F1	H5N3	H3N4F1	H4N4	H3N5	H7N2	H4N3S1	H5N3F1	H6N3	H3N4S1	H4N4F1	H5N4	H3N5F1	H4N5	H8N2	H5N3S1	H5N4F1	H4N5F1	H5N5	H5N4S1F1	H9N2	H4N5S1F1	H5N4S1	H4N5F2	H5N5F1	H6N5	H4N6F1	H10N2	H5N6	H5N4S1F1	H5N5S1	H6N5F1	H3N6S1F1	H5N6F1	H5N5S1F1	H6N5S1	H5N6F2	H6N6F1	H7N6	H6N5S1F1	H7N6F1	H6N7F1	H7N6F2	H7N7F1	H7N6S1F1	H6N5S3	H8N7F1	H9N8F1	H10N9F1
k33_dhb_rep2_0_P18_1.xy	1	6373.796665	6866.281153	7522.510093	8072.945149	9231.642051	19076.40841	15239.25661	19389.91767	16796.83165	23266.93135	24636.76188	12975.72098	30158.20785	39242.20445	12678.41892	21680.53279	9295.875338	11791.5075	17624.03494	10434.1492	52769.39592	206227.4269	21261.03833	19184.89633	35330.02683	11188.41225	187396.0146	32378.44033	33573.31968	10934.91134	28681.62669	12798.22438	13068.80501	12180.20126	56293.1313	76576.12877	12942.38979	13522.4286	12815.05661	10934.91134	15228.26342	70899.54692	15162.28509	16434.03291	11538.67403	14177.54166	12066.49142	20488.62132	28929.28317	11081.27012	29104.07995	11109.04992	11043.4435	11967.23864	8860.454992	18131.30869	11179.18716	9042.405119	8247.40191
k33_dhb_rep3_0_F3_1.xy	1	7538.927478	11803.83999	12477.79781	21175.44326	11242.94974	56560.34747	54574.50141	58395.84473	42217.7982	69549.75944	99052.23602	29263.45803	114494.9362	129039.3415	31720.72308	58842.82416	13014.54975	35137.35572	41180.18159	19477.51465	199007.2423	669117.4974	217348.2644	55525.19124	87034.2758	18426.17434	563949.6834	87823.19002	108290.8133	14247.51543	62356.66198	15370.02595	19054.9032	18522.34851	126521.7337	160702.6586	48986.79316	28857.46728	26429.82805	14247.51543	22325.63313	141191.8733	20460.24681	24506.8593	12712.68957	17460.50633	13984.56238	35353.82366	53336.29226	12204.70105	56234.98498	14253.95869	15466.43029	19320.57395	10105.97034	16414.6594	23812.22828	15680.05827	10638.02688
k33_dhb_rep4_0_F4_1.xy	1	6738.858628	8769.064403	9027.668216	12036.89426	9546.422867	28398.48488	26201.44514	27932.13628	22285.81157	33945.15623	46482.84501	17852.01197	54434.70659	60906.80376	19918.88539	33591.02302	11793.50673	19822.83567	26155.60591	14118.69908	106117.9316	366184.88	99200.53025	36831.93364	56371.08134	16069.19788	373555.6694	64000.73718	70565.99152	15770.69166	46970.21202	17017.897	18760.75684	17370.19778	100645.0579	123728.7131	34337.52811	24804.93057	24374.95007	15770.69166	22142.20727	118802.6739	21354.70372	24353.72422	14545.83268	18300.50605	15787.98868	33650.01428	48515.26211	13770.19009	52348.57142	15093.51637	16254.36331	19278.22113	11068.70862	16774.72092	23217.85866	16570.23842	11508.60172
k34_2_dhb_rep1_0_P7_1.xy	1	11237.75868	16583.77604	11036.94258	10793.51924	12380.8698	47588.11753	40019.19245	29958.74772	18248.31982	68047.4267	67916.99431	20482.37094	50454.76234	35037.0663	24286.11147	62094.82992	21576.03568	19570.96298	28267.89228	14896.54111	83183.24479	291355.0395	32752.30535	41092.94412	69086.23542	21034.62883	472656.586	58801.12664	72606.18428	145019.3638	58997.18958	27314.83113	204446.5575	22167.20686	88605.1116	78346.63648	19900.75374	26011.70264	24291.25981	145019.3638	36795.91224	169784.0332	28864.32504	23921.19846	35826.3042	66288.55753	18084.17646	28546.58911	29050.40311	64931.17414	56201.08309	15205.09027	20706.92478	15036.10112	20633.19562	35440.94689	18004.68744	11649.93362	9857.905093
k34_2_dhb_rep2_0_P8_1.xy	1	15801.2519	28956.90068	14989.2484	14343.74658	11993.41272	59507.66732	49086.96931	31468.08821	17347.41829	75526.52013	87149.03053	22401.83326	66963.55224	38346.189	25980.2182	71437.1535	23664.83334	22245.42614	30491.9783	15464.80115	114687.1947	360513.9345	42432.08848	47458.42476	83295.45763	22496.80325	717825.8679	81981.34735	88356.68905	226637.6237	68299.68181	33785.17259	275134.4904	25165.68714	132120.6719	96267.92231	22106.34709	29722.89415	27546.41919	226637.6237	43905.58599	252545.6249	34443.39116	28099.79611	46399.97256	83960.3009	19137.93859	35574.68167	33752.06701	93427.12681	83550.04987	16614.35557	26397.04888	17713.06985	29067.14339	55809.49887	25496.98296	14043.37659	11128.08681
k34_2_dhb_rep3_0_D13_1.xy	1	2874.993984	3605.830692	2721.620755	2587.840138	3128.53412	6397.392996	6447.05685	4853.752134	4152.055302	8984.66773	12949.71046	4005.441951	6038.845245	6230.621074	4411.186325	10605.66688	4139.208261	4733.511276	5294.124577	3594.34477	13132.02977	29527.106	7461.862376	7889.530844	16253.27151	4872.166875	61651.48816	8734.774218	15688.62527	6926.76664	10547.11833	5790.538136	11098.71655	5039.749378	13061.82758	14557.00542	4997.510902	6287.282763	6097.679579	6926.76664	6884.233666	35221.8235	8275.028809	6235.710256	5872.963092	8810.079667	4693.629816	7325.976669	8519.435478	6591.993675	18997.83331	4442.374072	7713.930605	5035.778249	5421.074226	7002.961131	10197.17561	7679.924748	5187.210945
k34_2_dhb_rep4_0_D14_1.xy	1	7748.416415	14802.50639	7373.597308	6981.105205	6337.284336	25446.46644	35132.17574	17799.46804	13347.57354	38960.39428	80032.11493	12019.55245	28408.37409	27232.91911	14358.06663	44287.97414	11755.01492	19066.16336	16518.50071	8901.86654	74986.20791	158303.1028	51882.04947	36060.29054	61628.11933	12710.40946	379610.924	43498.0004	88047.65703	27827.98222	41211.53202	15160.35601	54528.27122	15694.4843	69431.55927	63004.212	19171.70655	21656.80391	21050.40637	27827.98222	24294.59166	182626.3074	24957.25099	17605.45531	18049.40862	32417.13962	11290.65852	26929.80515	28005.39845	21829.71581	85726.35309	10612.22724	25966.75085	14544.76577	15942.63148	23942.04617	40060.42557	26159.64712	14710.99674
k34_dhb_rep1_0_O3_1.xy	1	9740.028524	14947.47328	9420.316912	9412.034423	9016.245252	29640.34632	33867.47782	21838.87566	17032.78167	44703.89811	74952.27497	14430.59691	30195.56587	32732.7208	17762.75007	53513.71544	13893.89602	15422.04673	20524.21646	11101.34646	78391.63374	198790.8172	26929.52776	40744.76718	72857.17774	14343.70732	390250.3203	40426.45692	89731.44247	28378.83555	48183.83187	17826.56055	59773.96511	16962.65793	70185.96321	76256.89272	14169.65005	22439.06918	21978.31801	28378.83555	24502.91055	196044.8912	23875.50965	19470.44956	20074.37089	36552.4084	13622.80919	29404.15409	35700.92709	25456.60974	94447.16912	12746.16573	30257.22075	16749.74845	19453.9873	28476.9835	45509.47515	31809.30878	19313.64268
k34_dhb_rep2_0_O4_1.xy	1	16947.47532	26543.35954	17369.78309	16139.87029	18785.99043	52685.25687	61663.86225	38381.28074	37531.05839	76513.85781	119114.1712	24801.23724	48643.11442	53258.43425	30060.0918	80747.35243	22625.94841	24396.4489	32127.89369	18531.61358	107952.4558	282710.9566	40301.23407	59775.20877	97033.05852	22397.63725	478571.1516	55115.64301	118482.692	38984.34211	64762.08008	23700.51034	74851.1686	22536.54493	80512.75162	87012.55142	19694.5267	29483.00029	28355.78708	38984.34211	30055.35943	194179.1163	28709.37794	24241.39407	24141.42108	39259.52014	16964.13227	30763.37241	36921.55807	28322.8697	82379.91613	14565.36092	28694.86773	16812.24175	19707.33782	24837.64874	37150.98262	26927.69421	17398.80659
k34_dhb_rep3_0_E17_1.xy	1	13684.3541	24961.68554	13587.67904	12720.72503	11735.42986	54402.41448	42724.11198	30235.87622	16091.36	80080.55196	89623.82525	23706.6284	62441.97714	38258.35368	26406.40789	78242.40026	24433.30485	27092.84443	34579.85165	16846.61998	112916.782	375505.8624	56678.43048	50005.36367	104944.6801	25543.47502	769236.3595	86646.86151	100458.6354	242994.0832	80462.69818	44821.88064	294679.4456	32792.23682	143810.5124	122692.01	30406.45749	37227.08288	34413.89231	242994.0832	55345.3965	318097.0551	52084.7072	36075.78709	56565.43723	110287.3285	26397.48615	51443.00415	53812.00386	137381.7741	142812.1875	22038.54779	55115.90347	29633.59091	62880.91297	44617.86375	70099.91164	48783.12146	30089.70743
k34_dhb_rep4_0_E18_1.xy	1	7549.630908	13426.12478	8093.273772	7953.776593	7888.218967	28276.19652	24530.14789	17401.69575	10507.35677	43792.55352	52158.92805	14906.95273	37709.03144	23444.75591	17470.37357	45528.68933	16112.91784	17865.79407	22252.02797	12419.74812	70907.17703	217521.7762	36951.36802	31761.43671	63154.83943	17148.49463	447306.4602	54206.45785	59243.30702	120187.7004	46545.6893	26979.14723	150189.2747	20650.32707	84010.42001	67709.14881	19704.11677	22695.43796	21835.16465	120187.7004	32848.21982	169497.1103	31480.84684	23129.82508	32374.91912	57720.57677	17320.59693	31594.03745	30916.45585	68317.77886	76985.48241	14874.37803	30524.13848	18902.22695	32874.17761	26463.78405	40552.64839	29532.37492	18770.6342
k4_dhb_rep1_0_P3_1.xy	1	4047.135487	5341.821585	4452.482099	4760.800149	6187.884952	10728.25538	8969.632189	8454.980204	8197.420868	12793.32592	13251.14465	8527.465659	20414.88941	11624.8593	8006.331615	11424.08266	7184.233872	8433.608689	10295.86213	7819.037005	30774.00711	51376.15283	15319.31254	10333.10848	14108.98208	8684.561177	144108.0114	22734.2343	12076.22959	8704.534274	12606.48781	11107.20459	10691.99694	11417.31735	26326.40533	16383.3678	9723.683647	9410.505374	8747.692817	8704.534274	14017.53407	35995.72475	11665.19497	12821.70781	10570.24476	11125.22925	10586.51073	12782.00932	11784.00091	9300.580201	14513.95919	9533.53532	9040.01184	9210.873294	8317.277028	10073.73482	8855.085279	8801.282875	8085.847921
k4_dhb_rep2_0_P4_1.xy	1	7336.753944	14578.91044	8576.28734	9368.47489	8715.258689	41712.41645	27398.32093	20273.28884	15556.65229	39572.3232	44496.68383	19107.14997	78471.39451	33599.7909	17278.73707	34765.3594	12308.94196	18331.8679	26203.73882	14625.44776	145493.8554	226463.9854	62215.60975	26897.4773	54288.42188	17577.87607	748960.7048	112572.4266	33993.16083	17507.99298	45118.63883	21725.07841	27956.32912	32338.18073	155485.4913	64767.98518	25464.88776	19992.80907	17712.06347	17507.99298	46960.83599	212573.2171	26908.59326	37573.39395	23471.79311	25427.59238	24269.87658	40322.74664	29931.74195	17828.40978	68316.92219	22825.58832	18358.93523	21841.43675	14888.13241	39282.4206	21756.50642	15115.07072	11987.35821
k4_dhb_rep3_0_E13_1.xy	1	8468.906332	19492.34472	9987.184295	11358.90407	9867.071349	55287.68263	42910.21386	26029.726	19312.32151	52144.95424	64900.71093	24170.38227	106311.3726	42007.78296	21847.65939	42372.9567	13925.11769	26163.55825	32065.05072	16593.42877	196582.6971	299420.4721	118449.1744	39205.40869	69246.62788	19515.83481	1130836.806	152197.0139	78386.1647	21985.18426	62523.88609	27094.77422	36035.09006	44313.33902	212135.8894	93560.99236	43013.59772	33866.30608	30517.48073	21985.18426	65518.46203	343292.3432	39709.41765	53335.60645	31798.8031	34480.78367	35001.6723	68774.71502	51001.68465	21831.26279	142377.7558	36947.65336	33583.28954	43979.69493	21147.91944	40075.35422	56535.83267	39142.25116	25416.66067
k4_dhb_rep4_0_E14_1.xy	1	7996.547774	21335.59064	10037.05981	11597.9015	9181.466247	65102.60243	51836.46831	28809.50669	21118.57404	65773.4442	82519.21084	26449.02351	139474.7093	48368.46886	23701.85884	50638.88061	12898.71209	30018.48946	34350.5088	17538.55671	246354.1509	345996.2368	149398.8172	43674.24498	85990.60539	19130.51642	1366475.77	189635.6405	100658.5954	20614.48877	76051.48404	24882.72978	38613.88268	49028.70995	253502.4126	106957.4747	50368.4656	37185.5114	32060.79868	20614.48877	76544.76653	428412.6293	50845.22981	61593.32806	32544.04097	35658.11404	37521.98823	78728.80714	54717.11337	21146.42433	166351.809	41453.776	37818.77043	49359.74368	21872.81934	38117.711	53156.30897	32747.09924	18706.13983
k6_dhb_rep1_0_N11_1.xy	1	7511.122049	11842.56317	9350.427155	11189.89474	8208.124559	46068.36483	22562.08826	27479.26339	16387.14124	40800.29283	37833.63927	21703.17192	41284.82551	46514.02334	15054.31167	31893.34316	11013.37364	14612.91121	27233.2728	12193.4221	128891.5048	373119.9624	34117.81453	24623.84505	54883.62434	14153.73282	786717.3678	73661.78344	40150.8781	17089.73065	50186.96703	20304.84016	23059.48189	22405.19596	120917.471	135144.8126	17147.89789	18219.47609	16682.52556	17089.73065	41175.48019	287651.366	27219.58627	29689.49688	27260.25548	24404.41512	21380.81192	48476.6977	65382.74883	20396.83884	121283.4754	20009.96755	20166.82718	29847.38664	17993.10475	43108.65525	69456.19362	62057.89358	44724.58579
k6_dhb_rep2_0_N12_1.xy	1	4800.485025	7002.270064	5802.60997	6789.277469	6067.126966	23549.98431	12342.67724	15001.33348	10101.22918	22069.38124	19663.03453	12929.87651	22322.95033	24345.67024	9950.079208	17715.06541	7834.622795	9626.141191	15545.62235	8265.034617	59469.61173	165389.7939	18278.56715	13899.9861	27153.93536	9316.454162	319404.9189	32321.8196	19246.76812	10159.95219	22341.40432	12675.71924	12482.25515	12059.42119	45554.59814	51264.08858	10490.35132	10564.12431	10165.10896	10159.95219	19194.15602	99190.89038	14518.52032	15733.46521	14160.57302	13493.21733	12178.95403	20630.26832	26340.9764	12062.4055	43013.72485	11744.17484	11294.05948	13673.23671	10585.40595	17003.89747	24000.3433	20376.50346	14895.94791
k6_dhb_rep3_0_C21_1.xy	1	2536.709115	4380.840877	3693.62882	4473.595871	2947.354888	22383.54391	11073.84927	12804.72802	7493.31278	24326.238	21299.61486	11799.45876	23727.23526	25700.06178	7972.622735	20079.47522	5339.767825	8586.801755	16546.76344	6292.214854	75681.46894	215809.9242	23750.1493	12868.92126	35738.89597	7383.427182	445658.8694	36657.28999	21415.127	10300.56431	25993.73357	9665.910217	11999.21862	10575.54012	54057.7458	64386.892	9716.97357	8964.672211	8278.817461	10300.56431	18755.34724	134081.7998	12300.79112	13419.29023	12186.83748	11032.94545	9155.604569	20557.62926	29362.62641	9311.424109	53581.23591	8275.952301	8399.295411	11808.68329	7265.640828	16699.83636	26879.5082	18659.55642	11872.93801
k6_dhb_rep4_0_C22_1.xy	1	688.113012	1380.893422	976.9998469	1348.217882	768.4980969	6807.743719	3972.598616	3909.206454	2146.361353	6519.305935	7002.587317	2906.606132	7782.511252	7023.401689	2065.240297	4781.988023	1272.901381	2498.939227	3888.015844	1561.776797	22732.5382	57562.14905	11918.27494	3728.363459	8006.117043	1621.475367	132490.8121	10898.97243	7468.073605	2169.636539	6198.830698	2027.817456	2970.988113	2576.429999	14759.34251	15045.64671	3324.564133	2352.249611	2022.820217	2169.636539	4616.301556	35313.6931	3295.134666	3343.275098	2920.90537	2649.010595	2226.914603	5031.3837	6476.539056	2115.146981	12756.51063	2042.445196	2076.447178	2729.502819	1757.906992	3616.307611	5749.351016	3917.024108	2452.923113
k7_dhb_rep1_0_L13_1.xy	1	3361.793307	4020.746661	3701.36796	3831.300842	4331.319241	7946.72638	6553.649365	6194.849553	4979.934593	7657.501094	8483.095779	5759.315537	12297.78359	7560.735266	5441.161076	7571.082848	5041.596815	5561.635955	6650.878259	5262.969764	22168.95159	50462.05421	9248.467758	7023.701157	11746.24319	6288.711673	148387.6583	14840.53916	9476.943847	8789.968534	10555.72846	7829.973967	8905.487339	6893.32726	23422.12399	15942.57756	6629.455214	6608.324941	6194.39938	8789.968534	9313.046615	50364.01895	10398.12011	8487.411646	7276.597171	8347.731028	6945.203425	9643.731445	9433.576093	7868.97534	22980.96935	6576.420684	7422.187219	6886.81346	6637.149812	9465.489329	12804.52286	10910.06889	8657.872305
k7_dhb_rep2_0_L14_1.xy	1	4098.142534	6023.473999	4832.733124	5323.078795	4965.368836	15444.33871	12115.95971	10928.4294	7268.295167	16064.14245	19494.46021	9233.66618	32792.74589	15773.94507	7576.996602	14774.54541	6180.621651	8304.543343	11266.01408	6828.501052	65273.5575	163219.9669	19142.53121	12534.9292	22713.77692	8308.334545	464957.0596	37335.81914	17766.61633	17759.73752	19775.07435	9667.702807	16873.75343	9780.47396	68041.91558	39634.63975	8271.298453	8725.541606	8096.14156	17759.73752	14738.83338	142544.1633	13742.37009	12082.99174	9767.695923	13179.56113	8514.792802	18026.67918	16900.51236	12075.77303	58695.08819	8255.231788	10843.94969	10841.7542	10022.58471	18167.52376	28911.29616	22189.63179	16116.37591
k7_dhb_rep3_0_A21_1.xy	1	2596.102627	3667.149101	2713.338725	2933.74021	2351.159014	8907.970689	8133.310576	6206.336321	3890.856276	9301.923795	14297.11178	5925.915102	21431.92402	11236.28427	5615.114443	10636.25312	4239.763407	7044.87334	8975.39954	5013.537074	58140.7565	148879.55	40523.89836	13698.17647	20944.372	7650.276866	518441.8213	40699.66404	33682.84259	15087.01463	21012.00168	10496.13657	16258.67692	10591.66753	72454.36154	41313.64117	13688.3862	12382.4353	12171.44587	15087.01463	15963.20005	156945.1699	14517.57046	13824.02487	10999.34828	13570.341	8766.899203	19851.28535	18703.42424	10952.1544	69037.62021	8220.043207	10552.24061	11817.89631	8928.95103	23214.65601	38466.52823	29866.49013	21988.97848
k7_dhb_rep4_0_A22_1.xy	1	3733.973494	8629.414435	5911.758519	6944.436278	4471.209251	24551.35455	29294.73207	17985.32743	10195.35197	24113.18948	47891.73087	14930.28261	68274.72327	28610.86898	13014.58579	21918.49941	8644.143935	16208.44395	18410.52122	10721.27091	133604.7915	281445.1286	93210.11911	28009.49408	35090.92045	14248.82888	873281.7593	71643.60216	74082.49472	20556.50969	30910.67133	14348.37827	25070.45065	16647.66711	112568.8788	54481.17239	21201.15136	20573.58131	19475.0346	20556.50969	23174.83712	211140.8905	20241.7275	19662.08951	14574.09418	17441.64347	11284.63225	26025.18704	21031.67352	13337.51409	85263.88626	10819.53054	12688.10225	14526.09187	10189.47185	28617.94904	48104.63994	35787.85739	23701.88929
k8_dhb_rep1_0_P10_1.xy	1	7282.827922	8888.683016	9869.489935	12167.13574	11147.94707	39530.41422	28695.49577	34359.82284	51416.08829	83685.839	59997.61515	30542.63033	137039.175	105260.2988	48427.88446	85176.58424	15112.73162	29189.08326	53049.70322	18962.84905	198046.4969	487637.1992	114804.3323	73090.17326	168731.2429	22275.85041	561168.6421	191274.7512	111601.1121	18899.85673	136327.1456	20006.79306	26602.57924	32053.40814	252043.1567	200736.0306	47005.20291	34806.37168	35186.86976	18899.85673	42834.01207	195635.8471	28085.43455	72667.72089	19664.0541	26735.10479	25538.26222	88659.0692	63398.44348	17373.23735	75770.66057	37966.2085	17860.31477	37383.80575	13357.51164	40287.93843	19916.38299	12892.32334	10032.74554
k8_dhb_rep2_0_P11_1.xy	1	11377.147	14884.52882	14766.51205	18131.68542	13029.01117	44064.94388	27719.99403	40786.42017	28074.54923	48549.91509	53654.97584	23585.2202	38413.44272	75781.40453	23572.98652	48182.04073	13111.41717	19929.05626	33395.57361	15642.22197	95509.52024	303771.469	32842.69013	34865.59659	62821.39765	16169.79473	295097.0702	57003.35322	56483.34812	14430.75646	51379.74708	18472.49434	17332.77677	17880.68005	94991.01044	86913.75482	20263.77779	21120.00228	20428.04289	14430.75646	24521.88533	112922.8973	22417.02046	31124.78002	15834.47037	16597.37919	18339.03042	43048.91911	34129.43418	13870.70997	49333.42906	19808.47927	12414.76073	21972.29594	10718.54515	31336.45815	17082.78289	11967.61518	9979.820512
k8_dhb_rep3_0_E19_1.xy	1	12190.03238	15286.65891	15577.55818	18489.8879	16151.92048	51477.52855	36767.24758	36275.06631	45437.80572	63431.07681	57720.21611	29282.66796	107090.2209	80646.78043	43434.90522	63453.01986	18987.29899	31534.64749	44682.29243	21110.22874	155041.3899	361384.8327	121301.6142	68946.30253	123042.2515	26768.43784	454291.4032	170879.1076	104347.2265	28587.67043	111886.3147	32321.83564	32614.32564	38955.19685	225500.4296	161432.0186	60545.4826	44441.44924	44810.60394	28587.67043	49152.76653	170056.5238	41626.03877	76409.22134	29692.56444	33932.4007	34887.03419	96270.04993	68842.79107	25576.77542	82334.8742	45977.40739	26194.50147	56923.68671	18865.30123	28904.69306	39193.9228	27373.66237	18870.48217
